DATAFLOW,LAST UPDATE,freq,wat_proc,wat_src,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABST,DSW,M3_HAB,IE,2018,0.00,s
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABST,DSW,M3_HAB,IE,2019,0.00,s
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABST,DSW,M3_HAB,IE,2020,0.00,s
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABST,DSW,M3_HAB,IE,2021,0.00,s
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABST,DSW,M3_HAB,IT,2012,0.30,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABST,DSW,M3_HAB,LT,2000,0.00,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABST,DSW,M3_HAB,LT,2001,0.00,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABST,DSW,M3_HAB,LT,2002,0.00,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABST,DSW,M3_HAB,LT,2003,0.00,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABST,DSW,M3_HAB,LT,2004,0.00,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABST,DSW,M3_HAB,LT,2005,0.00,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABST,DSW,M3_HAB,LT,2006,0.00,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABST,DSW,M3_HAB,LT,2007,0.00,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABST,DSW,M3_HAB,LT,2008,0.00,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABST,DSW,M3_HAB,LT,2009,0.00,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABST,DSW,M3_HAB,LT,2010,0.00,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABST,DSW,M3_HAB,LT,2011,0.00,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABST,DSW,M3_HAB,LT,2012,0.00,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABST,DSW,M3_HAB,LT,2013,0.00,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABST,DSW,M3_HAB,LT,2014,0.00,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABST,DSW,M3_HAB,LT,2015,0.00,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABST,DSW,M3_HAB,LT,2016,0.00,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABST,DSW,M3_HAB,LT,2017,0.00,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABST,DSW,M3_HAB,LT,2018,0.00,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABST,DSW,M3_HAB,LT,2019,0.00,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABST,DSW,M3_HAB,LT,2020,0.00,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABST,DSW,M3_HAB,LT,2021,0.00,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABST,DSW,M3_HAB,LU,1990,,z
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABST,DSW,M3_HAB,LU,1995,,z
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABST,DSW,M3_HAB,LU,2000,,z
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABST,DSW,M3_HAB,LU,2001,,z
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABST,DSW,M3_HAB,LU,2002,,z
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABST,DSW,M3_HAB,LU,2003,,z
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABST,DSW,M3_HAB,LU,2004,,z
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABST,DSW,M3_HAB,LU,2005,,z
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABST,DSW,M3_HAB,LU,2006,,z
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABST,DSW,M3_HAB,LU,2007,,z
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABST,DSW,M3_HAB,LU,2008,,z
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABST,DSW,M3_HAB,LU,2009,,z
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABST,DSW,M3_HAB,LU,2010,,z
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABST,DSW,M3_HAB,LU,2011,,z
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABST,DSW,M3_HAB,LU,2012,,z
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABST,DSW,M3_HAB,LU,2013,,z
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABST,DSW,M3_HAB,LU,2014,,z
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABST,DSW,M3_HAB,LU,2015,,z
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABST,DSW,M3_HAB,LU,2016,,z
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABST,DSW,M3_HAB,LU,2017,,z
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABST,DSW,M3_HAB,LU,2018,,z
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABST,DSW,M3_HAB,LU,2019,,z
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABST,DSW,M3_HAB,LU,2020,,z
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABST,DSW,M3_HAB,LU,2021,,z
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABST,DSW,M3_HAB,LV,1990,0.00,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABST,DSW,M3_HAB,LV,1995,0.00,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABST,DSW,M3_HAB,LV,2000,0.00,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABST,DSW,M3_HAB,LV,2001,0.00,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABST,DSW,M3_HAB,LV,2002,0.00,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABST,DSW,M3_HAB,LV,2003,0.00,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABST,DSW,M3_HAB,LV,2004,0.00,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABST,DSW,M3_HAB,LV,2005,0.00,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABST,DSW,M3_HAB,LV,2006,0.00,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABST,DSW,M3_HAB,LV,2007,0.00,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABST,DSW,M3_HAB,LV,2008,0.00,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABST,DSW,M3_HAB,LV,2009,0.00,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABST,DSW,M3_HAB,LV,2010,0.00,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABST,DSW,M3_HAB,LV,2011,0.00,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABST,DSW,M3_HAB,LV,2012,0.00,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABST,DSW,M3_HAB,LV,2013,0.00,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABST,DSW,M3_HAB,LV,2014,0.00,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABST,DSW,M3_HAB,LV,2015,0.00,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABST,DSW,M3_HAB,LV,2016,0.00,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABST,DSW,M3_HAB,LV,2017,0.00,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABST,DSW,M3_HAB,LV,2018,0.00,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABST,DSW,M3_HAB,LV,2019,0.00,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABST,DSW,M3_HAB,LV,2020,0.00,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABST,DSW,M3_HAB,LV,2021,0.00,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABST,DSW,M3_HAB,MK,1990,,z
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABST,DSW,M3_HAB,MK,1995,,z
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABST,DSW,M3_HAB,MK,2000,,z
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABST,DSW,M3_HAB,MK,2001,,z
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABST,DSW,M3_HAB,MK,2002,,z
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABST,DSW,M3_HAB,MK,2003,,z
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABST,DSW,M3_HAB,MK,2004,,z
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABST,DSW,M3_HAB,MK,2005,,z
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABST,DSW,M3_HAB,MK,2006,,z
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABST,DSW,M3_HAB,MK,2007,,z
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABST,DSW,M3_HAB,MK,2008,,z
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABST,DSW,M3_HAB,MK,2009,,z
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABST,DSW,M3_HAB,MK,2010,,z
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABST,DSW,M3_HAB,MK,2011,,z
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABST,DSW,M3_HAB,MK,2012,,z
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABST,DSW,M3_HAB,MK,2013,,z
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABST,DSW,M3_HAB,MK,2014,,z
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABST,DSW,M3_HAB,MK,2015,,z
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABST,DSW,M3_HAB,MK,2016,,z
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABST,DSW,M3_HAB,MK,2017,,z
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABST,DSW,M3_HAB,MK,2018,,z
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABST,DSW,M3_HAB,MK,2019,,z
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABST,DSW,M3_HAB,MK,2020,,z
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABST,DSW,M3_HAB,MT,1985,23.18,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABST,DSW,M3_HAB,MT,1990,49.69,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABST,DSW,M3_HAB,MT,1991,59.09,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABST,DSW,M3_HAB,MT,1992,66.65,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABST,DSW,M3_HAB,MT,1993,69.48,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABST,DSW,M3_HAB,MT,1994,81.11,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABST,DSW,M3_HAB,MT,1995,83.20,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABST,DSW,M3_HAB,MT,1996,70.54,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABST,DSW,M3_HAB,MT,1997,60.87,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABST,DSW,M3_HAB,MT,1998,55.80,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABST,DSW,M3_HAB,MT,1999,47.99,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABST,DSW,M3_HAB,MT,2000,42.99,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABST,DSW,M3_HAB,MT,2001,44.93,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABST,DSW,M3_HAB,MT,2002,45.54,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABST,DSW,M3_HAB,MT,2003,48.34,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABST,DSW,M3_HAB,MT,2004,45.34,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABST,DSW,M3_HAB,MT,2005,43.29,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABST,DSW,M3_HAB,MT,2006,44.59,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABST,DSW,M3_HAB,MT,2007,43.30,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABST,DSW,M3_HAB,MT,2008,42.80,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABST,DSW,M3_HAB,MT,2009,42.07,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABST,DSW,M3_HAB,MT,2010,40.55,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABST,DSW,M3_HAB,MT,2011,41.98,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABST,DSW,M3_HAB,MT,2012,43.92,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABST,DSW,M3_HAB,MT,2013,41.30,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABST,DSW,M3_HAB,MT,2014,39.93,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABST,DSW,M3_HAB,MT,2015,41.90,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABST,DSW,M3_HAB,MT,2016,42.77,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABST,DSW,M3_HAB,MT,2017,42.19,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABST,DSW,M3_HAB,MT,2018,41.87,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABST,DSW,M3_HAB,MT,2019,42.00,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABST,DSW,M3_HAB,MT,2020,39.66,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABST,DSW,M3_HAB,MT,2021,39.56,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABST,DSW,M3_HAB,NL,1990,0.00,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABST,DSW,M3_HAB,NL,2000,0.00,e
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABST,DSW,M3_HAB,NL,2001,0.00,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABST,DSW,M3_HAB,NL,2002,0.00,e
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABST,DSW,M3_HAB,NL,2003,0.00,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABST,DSW,M3_HAB,NL,2004,0.00,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABST,DSW,M3_HAB,NL,2005,0.00,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABST,DSW,M3_HAB,NL,2006,0.00,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABST,DSW,M3_HAB,NL,2007,0.00,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABST,DSW,M3_HAB,NL,2008,0.00,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABST,DSW,M3_HAB,NL,2009,0.00,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABST,DSW,M3_HAB,NL,2010,0.00,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABST,DSW,M3_HAB,NL,2011,0.00,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABST,DSW,M3_HAB,NL,2012,0.00,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABST,DSW,M3_HAB,NL,2013,0.00,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABST,DSW,M3_HAB,NL,2014,0.00,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABST,DSW,M3_HAB,NL,2015,0.00,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABST,DSW,M3_HAB,NL,2016,0.00,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABST,DSW,M3_HAB,NL,2017,0.00,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABST,DSW,M3_HAB,NL,2018,0.00,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABST,DSW,M3_HAB,NL,2019,0.00,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABST,DSW,M3_HAB,NL,2020,0.00,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABST,DSW,M3_HAB,SE,1990,0.00,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABST,DSW,M3_HAB,SE,1995,0.00,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABST,DSW,M3_HAB,SE,2000,0.00,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABST,DSW,M3_HAB,SE,2001,0.00,s
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABST,DSW,M3_HAB,SE,2002,0.00,s
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABST,DSW,M3_HAB,SE,2003,0.00,s
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABST,DSW,M3_HAB,SE,2004,0.00,s
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABST,DSW,M3_HAB,SE,2005,0.00,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABST,DSW,M3_HAB,SE,2006,0.00,s
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABST,DSW,M3_HAB,SE,2007,0.00,s
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABST,DSW,M3_HAB,SE,2008,0.00,s
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABST,DSW,M3_HAB,SE,2009,0.00,s
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABST,DSW,M3_HAB,SE,2010,0.00,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABST,DSW,M3_HAB,SE,2011,0.00,s
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABST,DSW,M3_HAB,SE,2012,0.00,s
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABST,DSW,M3_HAB,SE,2013,0.00,s
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABST,DSW,M3_HAB,SE,2014,0.00,s
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABST,DSW,M3_HAB,SE,2015,0.00,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABST,DSW,M3_HAB,SE,2016,0.02,s
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABST,DSW,M3_HAB,SE,2017,0.04,s
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABST,DSW,M3_HAB,SE,2018,0.06,s
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABST,DSW,M3_HAB,SE,2019,0.08,s
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABST,DSW,M3_HAB,SE,2020,0.10,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABST,DSW,M3_HAB,SI,2000,0,s
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABST,DSW,M3_HAB,SI,2001,0,s
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABST,DSW,M3_HAB,SI,2002,0,s
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABST,DSW,M3_HAB,SI,2003,0,s
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABST,DSW,M3_HAB,SI,2004,0,s
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABST,DSW,M3_HAB,SI,2005,0,s
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABST,DSW,M3_HAB,SI,2006,0,s
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABST,DSW,M3_HAB,SI,2007,0,s
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABST,DSW,M3_HAB,SI,2008,0.00,s
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABST,DSW,M3_HAB,SI,2009,0.00,s
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABST,DSW,M3_HAB,SI,2010,0.00,s
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABST,DSW,M3_HAB,SI,2011,0.00,s
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABST,DSW,M3_HAB,SI,2012,0.00,s
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABST,DSW,M3_HAB,SI,2013,0.00,s
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABST,DSW,M3_HAB,SI,2014,0.00,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABST,DSW,M3_HAB,SI,2015,0.00,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABST,DSW,M3_HAB,SI,2016,0.00,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABST,DSW,M3_HAB,SI,2017,0.00,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABST,DSW,M3_HAB,SI,2018,0.00,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABST,DSW,M3_HAB,SI,2019,0.00,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABST,DSW,M3_HAB,SI,2020,0.00,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABST,DSW,M3_HAB,SI,2021,0.00,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABST,DSW,M3_HAB,TR,1980,0.00,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABST,DSW,M3_HAB,TR,1985,0.00,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABST,DSW,M3_HAB,TR,1990,0.00,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABST,DSW,M3_HAB,TR,1991,0.00,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABST,DSW,M3_HAB,TR,1992,0.00,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABST,DSW,M3_HAB,TR,1993,0.00,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABST,DSW,M3_HAB,TR,1994,0.00,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABST,DSW,M3_HAB,TR,1995,0.00,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABST,DSW,M3_HAB,TR,1996,0.00,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABST,DSW,M3_HAB,TR,1997,0.00,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABST,DSW,M3_HAB,TR,1998,0.00,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABST,DSW,M3_HAB,TR,1999,0.00,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABST,DSW,M3_HAB,TR,2000,0.00,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABST,DSW,M3_HAB,TR,2001,0.00,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABST,DSW,M3_HAB,TR,2002,0.00,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABST,DSW,M3_HAB,TR,2003,0.00,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABST,DSW,M3_HAB,TR,2004,0.00,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABST,DSW,M3_HAB,TR,2005,0.00,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABST,DSW,M3_HAB,TR,2006,0.00,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABST,DSW,M3_HAB,TR,2007,0.00,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABST,DSW,M3_HAB,TR,2008,0.00,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABST,DSW,M3_HAB,TR,2009,0.00,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABST,DSW,M3_HAB,TR,2010,0.00,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABST,DSW,M3_HAB,TR,2012,0.11,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABST,DSW,M3_HAB,TR,2014,0.09,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABST,DSW,M3_HAB,TR,2016,0.10,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABST,DSW,M3_HAB,TR,2018,0.26,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABST,DSW,M3_HAB,TR,2020,0.25,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABST,DSW,MIO_M3,AL,2014,0.00,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABST,DSW,MIO_M3,AL,2015,0.00,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABST,DSW,MIO_M3,AL,2021,0.00,
