"Area Code","Area","Item Code","Item","Element Code","Element","Year Code","Year","Unit","Value","Flag"
211,Switzerland,372,Lettuce and chicory,5510,Production,1968,1968,tonnes,18770.0,
211,Switzerland,372,Lettuce and chicory,5510,Production,1969,1969,tonnes,18800.0,
211,Switzerland,372,Lettuce and chicory,5510,Production,1970,1970,tonnes,18800.0,
211,Switzerland,372,Lettuce and chicory,5510,Production,1971,1971,tonnes,19800.0,
211,Switzerland,372,Lettuce and chicory,5510,Production,1972,1972,tonnes,18800.0,
211,Switzerland,372,Lettuce and chicory,5510,Production,1973,1973,tonnes,19800.0,
211,Switzerland,372,Lettuce and chicory,5510,Production,1974,1974,tonnes,20700.0,
211,Switzerland,372,Lettuce and chicory,5510,Production,1975,1975,tonnes,22800.0,
211,Switzerland,372,Lettuce and chicory,5510,Production,1976,1976,tonnes,22900.0,
211,Switzerland,372,Lettuce and chicory,5510,Production,1977,1977,tonnes,20200.0,
211,Switzerland,372,Lettuce and chicory,5510,Production,1978,1978,tonnes,20500.0,
211,Switzerland,372,Lettuce and chicory,5510,Production,1979,1979,tonnes,22000.0,
211,Switzerland,372,Lettuce and chicory,5510,Production,1980,1980,tonnes,24000.0,
211,Switzerland,372,Lettuce and chicory,5510,Production,1981,1981,tonnes,39900.0,
211,Switzerland,372,Lettuce and chicory,5510,Production,1982,1982,tonnes,31700.0,
211,Switzerland,372,Lettuce and chicory,5510,Production,1983,1983,tonnes,32200.0,
211,Switzerland,372,Lettuce and chicory,5510,Production,1984,1984,tonnes,33024.0,
211,Switzerland,372,Lettuce and chicory,5510,Production,1985,1985,tonnes,31817.0,
211,Switzerland,372,Lettuce and chicory,5510,Production,1986,1986,tonnes,28082.0,
211,Switzerland,372,Lettuce and chicory,5510,Production,1987,1987,tonnes,24680.0,
211,Switzerland,372,Lettuce and chicory,5510,Production,1988,1988,tonnes,27745.0,
211,Switzerland,372,Lettuce and chicory,5510,Production,1989,1989,tonnes,29326.0,
211,Switzerland,372,Lettuce and chicory,5510,Production,1990,1990,tonnes,28637.0,
211,Switzerland,372,Lettuce and chicory,5510,Production,1991,1991,tonnes,25965.0,
211,Switzerland,372,Lettuce and chicory,5510,Production,1992,1992,tonnes,25326.0,
211,Switzerland,372,Lettuce and chicory,5510,Production,1993,1993,tonnes,23861.0,
211,Switzerland,372,Lettuce and chicory,5510,Production,1994,1994,tonnes,23595.0,
211,Switzerland,372,Lettuce and chicory,5510,Production,1995,1995,tonnes,25982.0,
211,Switzerland,372,Lettuce and chicory,5510,Production,1996,1996,tonnes,30622.0,
211,Switzerland,372,Lettuce and chicory,5510,Production,1997,1997,tonnes,28748.0,
211,Switzerland,372,Lettuce and chicory,5510,Production,1998,1998,tonnes,27567.0,
211,Switzerland,372,Lettuce and chicory,5510,Production,1999,1999,tonnes,21310.0,
211,Switzerland,372,Lettuce and chicory,5510,Production,2000,2000,tonnes,23572.0,
211,Switzerland,372,Lettuce and chicory,5510,Production,2001,2001,tonnes,20962.0,
211,Switzerland,372,Lettuce and chicory,5510,Production,2002,2002,tonnes,23949.0,
211,Switzerland,372,Lettuce and chicory,5510,Production,2003,2003,tonnes,61061.0,
211,Switzerland,372,Lettuce and chicory,5510,Production,2004,2004,tonnes,65563.0,
211,Switzerland,372,Lettuce and chicory,5510,Production,2005,2005,tonnes,64977.0,
211,Switzerland,372,Lettuce and chicory,5510,Production,2006,2006,tonnes,57087.0,
211,Switzerland,372,Lettuce and chicory,5510,Production,2007,2007,tonnes,63038.0,
211,Switzerland,372,Lettuce and chicory,5510,Production,2008,2008,tonnes,62705.0,
211,Switzerland,372,Lettuce and chicory,5510,Production,2009,2009,tonnes,69853.0,
211,Switzerland,372,Lettuce and chicory,5510,Production,2010,2010,tonnes,68350.0,
211,Switzerland,372,Lettuce and chicory,5510,Production,2011,2011,tonnes,75652.0,
211,Switzerland,372,Lettuce and chicory,5510,Production,2012,2012,tonnes,68779.0,
211,Switzerland,372,Lettuce and chicory,5510,Production,2013,2013,tonnes,70504.0,
211,Switzerland,372,Lettuce and chicory,5510,Production,2014,2014,tonnes,74472.0,
211,Switzerland,372,Lettuce and chicory,5510,Production,2015,2015,tonnes,71131.0,
211,Switzerland,372,Lettuce and chicory,5510,Production,2016,2016,tonnes,65946.0,
211,Switzerland,372,Lettuce and chicory,5510,Production,2017,2017,tonnes,69534.0,
211,Switzerland,372,Lettuce and chicory,5510,Production,2018,2018,tonnes,63035.0,
211,Switzerland,372,Lettuce and chicory,5510,Production,2019,2019,tonnes,59069.0,
211,Switzerland,333,Linseed,5312,Area harvested,1961,1961,ha,,M
211,Switzerland,333,Linseed,5312,Area harvested,1962,1962,ha,,M
211,Switzerland,333,Linseed,5312,Area harvested,1963,1963,ha,,M
211,Switzerland,333,Linseed,5312,Area harvested,1964,1964,ha,,M
211,Switzerland,333,Linseed,5312,Area harvested,1965,1965,ha,,M
211,Switzerland,333,Linseed,5312,Area harvested,1966,1966,ha,,M
211,Switzerland,333,Linseed,5312,Area harvested,1967,1967,ha,,M
211,Switzerland,333,Linseed,5312,Area harvested,1968,1968,ha,,M
211,Switzerland,333,Linseed,5312,Area harvested,1969,1969,ha,,M
211,Switzerland,333,Linseed,5312,Area harvested,1970,1970,ha,,M
211,Switzerland,333,Linseed,5312,Area harvested,1971,1971,ha,,M
211,Switzerland,333,Linseed,5312,Area harvested,1972,1972,ha,,M
211,Switzerland,333,Linseed,5312,Area harvested,1973,1973,ha,,M
211,Switzerland,333,Linseed,5312,Area harvested,1974,1974,ha,,M
211,Switzerland,333,Linseed,5312,Area harvested,1975,1975,ha,,M
211,Switzerland,333,Linseed,5312,Area harvested,1976,1976,ha,,M
211,Switzerland,333,Linseed,5312,Area harvested,1977,1977,ha,,M
211,Switzerland,333,Linseed,5312,Area harvested,1978,1978,ha,,M
211,Switzerland,333,Linseed,5312,Area harvested,1979,1979,ha,,M
211,Switzerland,333,Linseed,5312,Area harvested,1980,1980,ha,,M
211,Switzerland,333,Linseed,5312,Area harvested,1981,1981,ha,,M
211,Switzerland,333,Linseed,5312,Area harvested,1982,1982,ha,,M
211,Switzerland,333,Linseed,5312,Area harvested,1983,1983,ha,,M
211,Switzerland,333,Linseed,5312,Area harvested,1984,1984,ha,,M
211,Switzerland,333,Linseed,5312,Area harvested,1985,1985,ha,,M
211,Switzerland,333,Linseed,5312,Area harvested,1986,1986,ha,,M
211,Switzerland,333,Linseed,5312,Area harvested,1987,1987,ha,,M
211,Switzerland,333,Linseed,5312,Area harvested,1988,1988,ha,,M
211,Switzerland,333,Linseed,5312,Area harvested,1989,1989,ha,,M
211,Switzerland,333,Linseed,5312,Area harvested,1990,1990,ha,,M
211,Switzerland,333,Linseed,5312,Area harvested,1991,1991,ha,,M
211,Switzerland,333,Linseed,5312,Area harvested,1992,1992,ha,,M
211,Switzerland,333,Linseed,5312,Area harvested,1993,1993,ha,,M
211,Switzerland,333,Linseed,5312,Area harvested,1994,1994,ha,,M
211,Switzerland,333,Linseed,5312,Area harvested,1995,1995,ha,,M
211,Switzerland,333,Linseed,5312,Area harvested,1996,1996,ha,,M
211,Switzerland,333,Linseed,5312,Area harvested,1997,1997,ha,,M
211,Switzerland,333,Linseed,5312,Area harvested,1998,1998,ha,,M
211,Switzerland,333,Linseed,5312,Area harvested,2001,2001,ha,,M
211,Switzerland,333,Linseed,5312,Area harvested,2002,2002,ha,,M
211,Switzerland,333,Linseed,5312,Area harvested,2003,2003,ha,4.0,
211,Switzerland,333,Linseed,5312,Area harvested,2004,2004,ha,43.0,
211,Switzerland,333,Linseed,5312,Area harvested,2005,2005,ha,118.0,
211,Switzerland,333,Linseed,5312,Area harvested,2006,2006,ha,133.0,
211,Switzerland,333,Linseed,5312,Area harvested,2007,2007,ha,89.0,
211,Switzerland,333,Linseed,5312,Area harvested,2008,2008,ha,132.0,
211,Switzerland,333,Linseed,5312,Area harvested,2009,2009,ha,136.0,
211,Switzerland,333,Linseed,5312,Area harvested,2010,2010,ha,147.0,
211,Switzerland,333,Linseed,5312,Area harvested,2011,2011,ha,154.0,
211,Switzerland,333,Linseed,5312,Area harvested,2012,2012,ha,160.0,
211,Switzerland,333,Linseed,5312,Area harvested,2013,2013,ha,201.0,
211,Switzerland,333,Linseed,5312,Area harvested,2014,2014,ha,133.0,
211,Switzerland,333,Linseed,5312,Area harvested,2015,2015,ha,121.0,
211,Switzerland,333,Linseed,5312,Area harvested,2016,2016,ha,135.0,
211,Switzerland,333,Linseed,5312,Area harvested,2017,2017,ha,160.0,
211,Switzerland,333,Linseed,5312,Area harvested,2018,2018,ha,174.0,
211,Switzerland,333,Linseed,5312,Area harvested,2019,2019,ha,157.0,
211,Switzerland,333,Linseed,5419,Yield,2003,2003,hg/ha,25000.0,Fc
211,Switzerland,333,Linseed,5419,Yield,2004,2004,hg/ha,20930.0,Fc
211,Switzerland,333,Linseed,5419,Yield,2005,2005,hg/ha,24576.0,Fc
211,Switzerland,333,Linseed,5419,Yield,2006,2006,hg/ha,24812.0,Fc
211,Switzerland,333,Linseed,5419,Yield,2007,2007,hg/ha,22472.0,Fc
211,Switzerland,333,Linseed,5419,Yield,2008,2008,hg/ha,25000.0,Fc
211,Switzerland,333,Linseed,5419,Yield,2009,2009,hg/ha,23897.0,Fc
211,Switzerland,333,Linseed,5419,Yield,2010,2010,hg/ha,24354.0,Fc
211,Switzerland,333,Linseed,5419,Yield,2011,2011,hg/ha,25844.0,Fc
211,Switzerland,333,Linseed,5419,Yield,2012,2012,hg/ha,26313.0,Fc
211,Switzerland,333,Linseed,5419,Yield,2013,2013,hg/ha,23085.0,Fc
211,Switzerland,333,Linseed,5419,Yield,2014,2014,hg/ha,26466.0,Fc
211,Switzerland,333,Linseed,5419,Yield,2015,2015,hg/ha,24545.0,Fc
211,Switzerland,333,Linseed,5419,Yield,2016,2016,hg/ha,21185.0,Fc
211,Switzerland,333,Linseed,5419,Yield,2017,2017,hg/ha,25250.0,Fc
211,Switzerland,333,Linseed,5419,Yield,2018,2018,hg/ha,19540.0,Fc
211,Switzerland,333,Linseed,5419,Yield,2019,2019,hg/ha,21338.0,Fc
211,Switzerland,333,Linseed,5510,Production,1961,1961,tonnes,,M
211,Switzerland,333,Linseed,5510,Production,1962,1962,tonnes,,M
211,Switzerland,333,Linseed,5510,Production,1963,1963,tonnes,,M
211,Switzerland,333,Linseed,5510,Production,1964,1964,tonnes,,M
211,Switzerland,333,Linseed,5510,Production,1965,1965,tonnes,,M
211,Switzerland,333,Linseed,5510,Production,1966,1966,tonnes,,M
211,Switzerland,333,Linseed,5510,Production,1967,1967,tonnes,,M
211,Switzerland,333,Linseed,5510,Production,1968,1968,tonnes,,M
211,Switzerland,333,Linseed,5510,Production,1969,1969,tonnes,,M
211,Switzerland,333,Linseed,5510,Production,1970,1970,tonnes,,M
211,Switzerland,333,Linseed,5510,Production,1971,1971,tonnes,,M
211,Switzerland,333,Linseed,5510,Production,1972,1972,tonnes,,M
211,Switzerland,333,Linseed,5510,Production,1973,1973,tonnes,,M
211,Switzerland,333,Linseed,5510,Production,1974,1974,tonnes,,M
211,Switzerland,333,Linseed,5510,Production,1975,1975,tonnes,,M
211,Switzerland,333,Linseed,5510,Production,1976,1976,tonnes,,M
211,Switzerland,333,Linseed,5510,Production,1977,1977,tonnes,,M
211,Switzerland,333,Linseed,5510,Production,1978,1978,tonnes,,M
211,Switzerland,333,Linseed,5510,Production,1979,1979,tonnes,,M
211,Switzerland,333,Linseed,5510,Production,1980,1980,tonnes,,M
211,Switzerland,333,Linseed,5510,Production,1981,1981,tonnes,,M
211,Switzerland,333,Linseed,5510,Production,1982,1982,tonnes,,M
211,Switzerland,333,Linseed,5510,Production,1983,1983,tonnes,,M
211,Switzerland,333,Linseed,5510,Production,1984,1984,tonnes,,M
211,Switzerland,333,Linseed,5510,Production,1985,1985,tonnes,,M
211,Switzerland,333,Linseed,5510,Production,1986,1986,tonnes,,M
211,Switzerland,333,Linseed,5510,Production,1987,1987,tonnes,,M
211,Switzerland,333,Linseed,5510,Production,1988,1988,tonnes,,M
211,Switzerland,333,Linseed,5510,Production,1989,1989,tonnes,,M
211,Switzerland,333,Linseed,5510,Production,1990,1990,tonnes,,M
211,Switzerland,333,Linseed,5510,Production,1991,1991,tonnes,,M
211,Switzerland,333,Linseed,5510,Production,1992,1992,tonnes,,M
211,Switzerland,333,Linseed,5510,Production,1993,1993,tonnes,,M
211,Switzerland,333,Linseed,5510,Production,1994,1994,tonnes,,M
211,Switzerland,333,Linseed,5510,Production,1995,1995,tonnes,,M
211,Switzerland,333,Linseed,5510,Production,1996,1996,tonnes,,M
211,Switzerland,333,Linseed,5510,Production,1997,1997,tonnes,,M
211,Switzerland,333,Linseed,5510,Production,1998,1998,tonnes,,M
211,Switzerland,333,Linseed,5510,Production,1999,1999,tonnes,,M
211,Switzerland,333,Linseed,5510,Production,2000,2000,tonnes,,M
211,Switzerland,333,Linseed,5510,Production,2001,2001,tonnes,,M
211,Switzerland,333,Linseed,5510,Production,2002,2002,tonnes,,M
211,Switzerland,333,Linseed,5510,Production,2003,2003,tonnes,10.0,
211,Switzerland,333,Linseed,5510,Production,2004,2004,tonnes,90.0,
211,Switzerland,333,Linseed,5510,Production,2005,2005,tonnes,290.0,
211,Switzerland,333,Linseed,5510,Production,2006,2006,tonnes,330.0,
211,Switzerland,333,Linseed,5510,Production,2007,2007,tonnes,200.0,
211,Switzerland,333,Linseed,5510,Production,2008,2008,tonnes,330.0,
211,Switzerland,333,Linseed,5510,Production,2009,2009,tonnes,325.0,
211,Switzerland,333,Linseed,5510,Production,2010,2010,tonnes,358.0,
211,Switzerland,333,Linseed,5510,Production,2011,2011,tonnes,398.0,
211,Switzerland,333,Linseed,5510,Production,2012,2012,tonnes,421.0,
211,Switzerland,333,Linseed,5510,Production,2013,2013,tonnes,464.0,
211,Switzerland,333,Linseed,5510,Production,2014,2014,tonnes,352.0,
211,Switzerland,333,Linseed,5510,Production,2015,2015,tonnes,297.0,
211,Switzerland,333,Linseed,5510,Production,2016,2016,tonnes,286.0,
211,Switzerland,333,Linseed,5510,Production,2017,2017,tonnes,404.0,
211,Switzerland,333,Linseed,5510,Production,2018,2018,tonnes,340.0,
211,Switzerland,333,Linseed,5510,Production,2019,2019,tonnes,335.0,
211,Switzerland,210,Lupins,5312,Area harvested,1961,1961,ha,,M
211,Switzerland,210,Lupins,5312,Area harvested,1962,1962,ha,,M
211,Switzerland,210,Lupins,5312,Area harvested,1963,1963,ha,,M
211,Switzerland,210,Lupins,5312,Area harvested,1964,1964,ha,,M
211,Switzerland,210,Lupins,5312,Area harvested,1965,1965,ha,,M
211,Switzerland,210,Lupins,5312,Area harvested,1966,1966,ha,,M
211,Switzerland,210,Lupins,5312,Area harvested,1967,1967,ha,,M
211,Switzerland,210,Lupins,5312,Area harvested,1968,1968,ha,,M
211,Switzerland,210,Lupins,5312,Area harvested,1969,1969,ha,,M
211,Switzerland,210,Lupins,5312,Area harvested,1970,1970,ha,,M
211,Switzerland,210,Lupins,5312,Area harvested,1971,1971,ha,,M
211,Switzerland,210,Lupins,5312,Area harvested,1972,1972,ha,,M
211,Switzerland,210,Lupins,5312,Area harvested,1973,1973,ha,,M
211,Switzerland,210,Lupins,5312,Area harvested,1974,1974,ha,,M
211,Switzerland,210,Lupins,5312,Area harvested,1975,1975,ha,,M
211,Switzerland,210,Lupins,5312,Area harvested,1976,1976,ha,,M
211,Switzerland,210,Lupins,5312,Area harvested,1977,1977,ha,,M
211,Switzerland,210,Lupins,5312,Area harvested,1978,1978,ha,,M
211,Switzerland,210,Lupins,5312,Area harvested,1979,1979,ha,,M
211,Switzerland,210,Lupins,5312,Area harvested,1980,1980,ha,,M
211,Switzerland,210,Lupins,5312,Area harvested,1981,1981,ha,,M
211,Switzerland,210,Lupins,5312,Area harvested,1982,1982,ha,,M
211,Switzerland,210,Lupins,5312,Area harvested,1983,1983,ha,,M
211,Switzerland,210,Lupins,5312,Area harvested,1984,1984,ha,,M
211,Switzerland,210,Lupins,5312,Area harvested,1985,1985,ha,,M
211,Switzerland,210,Lupins,5312,Area harvested,1986,1986,ha,,M
211,Switzerland,210,Lupins,5312,Area harvested,1987,1987,ha,,M
211,Switzerland,210,Lupins,5312,Area harvested,1988,1988,ha,,M
211,Switzerland,210,Lupins,5312,Area harvested,1989,1989,ha,,M
211,Switzerland,210,Lupins,5312,Area harvested,1990,1990,ha,,M
211,Switzerland,210,Lupins,5312,Area harvested,1991,1991,ha,,M
211,Switzerland,210,Lupins,5312,Area harvested,1992,1992,ha,,M
211,Switzerland,210,Lupins,5312,Area harvested,1993,1993,ha,,M
211,Switzerland,210,Lupins,5312,Area harvested,1994,1994,ha,,M
211,Switzerland,210,Lupins,5312,Area harvested,1995,1995,ha,,M
211,Switzerland,210,Lupins,5312,Area harvested,1996,1996,ha,,M
211,Switzerland,210,Lupins,5312,Area harvested,1997,1997,ha,,M
211,Switzerland,210,Lupins,5312,Area harvested,1998,1998,ha,,M
211,Switzerland,210,Lupins,5312,Area harvested,1999,1999,ha,,M
211,Switzerland,210,Lupins,5312,Area harvested,2000,2000,ha,,M
211,Switzerland,210,Lupins,5312,Area harvested,2001,2001,ha,51.0,
211,Switzerland,210,Lupins,5312,Area harvested,2002,2002,ha,78.0,
211,Switzerland,210,Lupins,5312,Area harvested,2003,2003,ha,101.0,
211,Switzerland,210,Lupins,5312,Area harvested,2004,2004,ha,76.0,
211,Switzerland,210,Lupins,5312,Area harvested,2005,2005,ha,99.0,
211,Switzerland,210,Lupins,5312,Area harvested,2006,2006,ha,105.0,
211,Switzerland,210,Lupins,5312,Area harvested,2007,2007,ha,88.0,
211,Switzerland,210,Lupins,5312,Area harvested,2008,2008,ha,68.0,
211,Switzerland,210,Lupins,5312,Area harvested,2009,2009,ha,62.0,
211,Switzerland,210,Lupins,5312,Area harvested,2010,2010,ha,59.0,
211,Switzerland,210,Lupins,5312,Area harvested,2011,2011,ha,44.0,
211,Switzerland,210,Lupins,5312,Area harvested,2012,2012,ha,49.0,
211,Switzerland,210,Lupins,5312,Area harvested,2013,2013,ha,66.0,
211,Switzerland,210,Lupins,5312,Area harvested,2014,2014,ha,77.0,
211,Switzerland,210,Lupins,5312,Area harvested,2015,2015,ha,105.0,
211,Switzerland,210,Lupins,5312,Area harvested,2016,2016,ha,115.0,
211,Switzerland,210,Lupins,5312,Area harvested,2017,2017,ha,115.0,
211,Switzerland,210,Lupins,5312,Area harvested,2018,2018,ha,163.0,
211,Switzerland,210,Lupins,5312,Area harvested,2019,2019,ha,162.0,
211,Switzerland,210,Lupins,5419,Yield,2001,2001,hg/ha,58824.0,Fc
211,Switzerland,210,Lupins,5419,Yield,2002,2002,hg/ha,51282.0,Fc
211,Switzerland,210,Lupins,5419,Yield,2003,2003,hg/ha,29703.0,Fc
211,Switzerland,210,Lupins,5419,Yield,2004,2004,hg/ha,26316.0,Fc
211,Switzerland,210,Lupins,5419,Yield,2005,2005,hg/ha,30303.0,Fc
211,Switzerland,210,Lupins,5419,Yield,2006,2006,hg/ha,28571.0,Fc
211,Switzerland,210,Lupins,5419,Yield,2007,2007,hg/ha,34091.0,Fc
211,Switzerland,210,Lupins,5419,Yield,2008,2008,hg/ha,29412.0,Fc
211,Switzerland,210,Lupins,5419,Yield,2009,2009,hg/ha,31129.0,Fc
211,Switzerland,210,Lupins,5419,Yield,2010,2010,hg/ha,32034.0,Fc
211,Switzerland,210,Lupins,5419,Yield,2011,2011,hg/ha,33636.0,Fc
211,Switzerland,210,Lupins,5419,Yield,2012,2012,hg/ha,31020.0,Fc
211,Switzerland,210,Lupins,5419,Yield,2013,2013,hg/ha,29697.0,Fc
211,Switzerland,210,Lupins,5419,Yield,2014,2014,hg/ha,31818.0,Fc
211,Switzerland,210,Lupins,5419,Yield,2015,2015,hg/ha,29619.0,Fc
211,Switzerland,210,Lupins,5419,Yield,2016,2016,hg/ha,19478.0,Fc
211,Switzerland,210,Lupins,5419,Yield,2017,2017,hg/ha,31130.0,Fc
211,Switzerland,210,Lupins,5419,Yield,2018,2018,hg/ha,28773.0,Fc
211,Switzerland,210,Lupins,5419,Yield,2019,2019,hg/ha,33951.0,Fc
211,Switzerland,210,Lupins,5510,Production,1961,1961,tonnes,,M
211,Switzerland,210,Lupins,5510,Production,1962,1962,tonnes,,M
211,Switzerland,210,Lupins,5510,Production,1963,1963,tonnes,,M
211,Switzerland,210,Lupins,5510,Production,1964,1964,tonnes,,M
211,Switzerland,210,Lupins,5510,Production,1965,1965,tonnes,,M
211,Switzerland,210,Lupins,5510,Production,1966,1966,tonnes,,M
211,Switzerland,210,Lupins,5510,Production,1967,1967,tonnes,,M
211,Switzerland,210,Lupins,5510,Production,1968,1968,tonnes,,M
211,Switzerland,210,Lupins,5510,Production,1969,1969,tonnes,,M
211,Switzerland,210,Lupins,5510,Production,1970,1970,tonnes,,M
211,Switzerland,210,Lupins,5510,Production,1971,1971,tonnes,,M
211,Switzerland,210,Lupins,5510,Production,1972,1972,tonnes,,M
211,Switzerland,210,Lupins,5510,Production,1973,1973,tonnes,,M
211,Switzerland,210,Lupins,5510,Production,1974,1974,tonnes,,M
211,Switzerland,210,Lupins,5510,Production,1975,1975,tonnes,,M
211,Switzerland,210,Lupins,5510,Production,1976,1976,tonnes,,M
