STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Reference area,FREQ,Frequency of observation,MEASURE,Measure,UNIT_MEASURE,Unit of measure,SOURCE,Source of water,TIME_PERIOD,Time period,OBS_VALUE,Observation value,OBS_STATUS,Observation status,UNIT_MULT,Unit multiplier,DECIMALS,Decimals
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Water use,I,BGR,Bulgaria,A,Annual,SELF_ELECCOOL,Electricity production (cooling),M3,Cubic metres,SELF,Self- and other water supply,2013,,3169.68,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Water use,I,BGR,Bulgaria,A,Annual,SELF_ELECCOOL,Electricity production (cooling),M3,Cubic metres,SELF,Self- and other water supply,2014,,3227.9,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Water use,I,BGR,Bulgaria,A,Annual,SELF_ELECCOOL,Electricity production (cooling),M3,Cubic metres,SELF,Self- and other water supply,2015,,3674.83,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Water use,I,BGR,Bulgaria,A,Annual,SELF_ELECCOOL,Electricity production (cooling),M3,Cubic metres,SELF,Self- and other water supply,2016,,3669.8,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Water use,I,BGR,Bulgaria,A,Annual,SELF_ELECCOOL,Electricity production (cooling),M3,Cubic metres,SELF,Self- and other water supply,2017,,3697.71,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Water use,I,BGR,Bulgaria,A,Annual,SELF_ELECCOOL,Electricity production (cooling),M3,Cubic metres,SELF,Self- and other water supply,2018,,3620.77,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Water use,I,BGR,Bulgaria,A,Annual,SELF_ELECCOOL,Electricity production (cooling),M3,Cubic metres,SELF,Self- and other water supply,2019,,3546.38,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Water use,I,BGR,Bulgaria,A,Annual,SELF_ELECCOOL,Electricity production (cooling),M3,Cubic metres,SELF,Self- and other water supply,2020,,3316.93,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Water use,I,BRA,Brazil,A,Annual,REUSE,Reused water,M3,Cubic metres,REUSE,Reused water,2000,,0,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Water use,I,BRA,Brazil,A,Annual,REUSE,Reused water,M3,Cubic metres,REUSE,Reused water,2001,,0,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Water use,I,BRA,Brazil,A,Annual,REUSE,Reused water,M3,Cubic metres,REUSE,Reused water,2002,,0,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Water use,I,BRA,Brazil,A,Annual,REUSE,Reused water,M3,Cubic metres,REUSE,Reused water,2003,,0,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Water use,I,BRA,Brazil,A,Annual,REUSE,Reused water,M3,Cubic metres,REUSE,Reused water,2004,,0,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Water use,I,BRA,Brazil,A,Annual,REUSE,Reused water,M3,Cubic metres,REUSE,Reused water,2005,,0,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Water use,I,BRA,Brazil,A,Annual,REUSE,Reused water,M3,Cubic metres,REUSE,Reused water,2006,,0,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Water use,I,BRA,Brazil,A,Annual,REUSE,Reused water,M3,Cubic metres,REUSE,Reused water,2007,,0,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Water use,I,BRA,Brazil,A,Annual,REUSE,Reused water,M3,Cubic metres,REUSE,Reused water,2008,,0,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Water use,I,BRA,Brazil,A,Annual,REUSE,Reused water,M3,Cubic metres,REUSE,Reused water,2009,,0,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Water use,I,BRA,Brazil,A,Annual,REUSE,Reused water,M3,Cubic metres,REUSE,Reused water,2010,,0,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Water use,I,BRA,Brazil,A,Annual,REUSE,Reused water,M3,Cubic metres,REUSE,Reused water,2011,,0,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Water use,I,BRA,Brazil,A,Annual,REUSE,Reused water,M3,Cubic metres,REUSE,Reused water,2012,,0,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Water use,I,BRA,Brazil,A,Annual,REUSE,Reused water,M3,Cubic metres,REUSE,Reused water,2013,,0,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Water use,I,CAN,Canada,A,Annual,PUB_IND,Industrial activities,M3,Cubic metres,PUBLIC,Public water supply,1995,,1928.300049,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Water use,I,CAN,Canada,A,Annual,PUB_IND,Industrial activities,M3,Cubic metres,PUBLIC,Public water supply,2009,,575.523,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Water use,I,CAN,Canada,A,Annual,PUB_IND,Industrial activities,M3,Cubic metres,PUBLIC,Public water supply,2011,,493.68,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Water use,I,CAN,Canada,A,Annual,PUB_IND,Industrial activities,M3,Cubic metres,PUBLIC,Public water supply,2013,,507.67,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Water use,I,CAN,Canada,A,Annual,PUB_IND,Industrial activities,M3,Cubic metres,PUBLIC,Public water supply,2015,,517.16,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Water use,I,CAN,Canada,A,Annual,PUB_IND,Industrial activities,M3,Cubic metres,PUBLIC,Public water supply,2017,,591.25,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Water use,I,CHE,Switzerland,A,Annual,PUB_CONMAN,Industry and construction,M3,Cubic metres,PUBLIC,Public water supply,1980,,306,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Water use,I,CHE,Switzerland,A,Annual,PUB_CONMAN,Industry and construction,M3,Cubic metres,PUBLIC,Public water supply,1985,,251,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Water use,I,CHE,Switzerland,A,Annual,PUB_CONMAN,Industry and construction,M3,Cubic metres,PUBLIC,Public water supply,1989,,205,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Water use,I,CHE,Switzerland,A,Annual,PUB_CONMAN,Industry and construction,M3,Cubic metres,PUBLIC,Public water supply,1990,,271,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Water use,I,CHE,Switzerland,A,Annual,PUB_CONMAN,Industry and construction,M3,Cubic metres,PUBLIC,Public water supply,1991,,270,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Water use,I,CHE,Switzerland,A,Annual,PUB_CONMAN,Industry and construction,M3,Cubic metres,PUBLIC,Public water supply,1992,,229,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Water use,I,CHE,Switzerland,A,Annual,PUB_CONMAN,Industry and construction,M3,Cubic metres,PUBLIC,Public water supply,1993,,202,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Water use,I,CHE,Switzerland,A,Annual,PUB_CONMAN,Industry and construction,M3,Cubic metres,PUBLIC,Public water supply,1994,,215,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Water use,I,CHE,Switzerland,A,Annual,PUB_CONMAN,Industry and construction,M3,Cubic metres,PUBLIC,Public water supply,1995,,217.5,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Water use,I,CHE,Switzerland,A,Annual,PUB_CONMAN,Industry and construction,M3,Cubic metres,PUBLIC,Public water supply,1996,,188,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Water use,I,CHE,Switzerland,A,Annual,PUB_CONMAN,Industry and construction,M3,Cubic metres,PUBLIC,Public water supply,1997,,178.2,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Water use,I,CHE,Switzerland,A,Annual,PUB_CONMAN,Industry and construction,M3,Cubic metres,PUBLIC,Public water supply,1998,,185.2,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Water use,I,CHE,Switzerland,A,Annual,PUB_CONMAN,Industry and construction,M3,Cubic metres,PUBLIC,Public water supply,1999,,178.3,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Water use,I,CHE,Switzerland,A,Annual,PUB_CONMAN,Industry and construction,M3,Cubic metres,PUBLIC,Public water supply,2012,,80,,E,Estimated value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Water use,I,CHE,Switzerland,A,Annual,PUB_AGR,"Agriculture, forestry, fishing",M3,Cubic metres,PUBLIC,Public water supply,2012,,41.2,,E,Estimated value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Water use,I,CHE,Switzerland,A,Annual,PUB_COOL_ELEC,Electricity production (cooling),M3,Cubic metres,PUBLIC,Public water supply,2012,,0,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Water use,I,CHE,Switzerland,A,Annual,SELF_HH,Households,M3,Cubic metres,SELF,Self- and other water supply,2012,,4.4,,E,Estimated value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Water use,I,CZE,Czechia,A,Annual,PUB_SER,Services,M3,Cubic metres,PUBLIC,Public water supply,1980,,0,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Water use,I,CZE,Czechia,A,Annual,PUB_SER,Services,M3,Cubic metres,PUBLIC,Public water supply,1985,,0,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Water use,I,CZE,Czechia,A,Annual,PUB_SER,Services,M3,Cubic metres,PUBLIC,Public water supply,1990,,0,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Water use,I,CZE,Czechia,A,Annual,PUB_SER,Services,M3,Cubic metres,PUBLIC,Public water supply,1995,,0,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Water use,I,CZE,Czechia,A,Annual,PUB_SER,Services,M3,Cubic metres,PUBLIC,Public water supply,1996,,0,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Water use,I,CZE,Czechia,A,Annual,PUB_SER,Services,M3,Cubic metres,PUBLIC,Public water supply,1997,,0,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Water use,I,CZE,Czechia,A,Annual,PUB_SER,Services,M3,Cubic metres,PUBLIC,Public water supply,1998,,119.8,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Water use,I,CZE,Czechia,A,Annual,PUB_SER,Services,M3,Cubic metres,PUBLIC,Public water supply,1999,,115.9,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Water use,I,CZE,Czechia,A,Annual,PUB_SER,Services,M3,Cubic metres,PUBLIC,Public water supply,2000,,153.6,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Water use,I,CZE,Czechia,A,Annual,PUB_SER,Services,M3,Cubic metres,PUBLIC,Public water supply,2001,,150,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Water use,I,CZE,Czechia,A,Annual,PUB_SER,Services,M3,Cubic metres,PUBLIC,Public water supply,2002,,140.4,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Water use,I,CZE,Czechia,A,Annual,PUB_SER,Services,M3,Cubic metres,PUBLIC,Public water supply,2003,,135.2,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Water use,I,CZE,Czechia,A,Annual,PUB_SER,Services,M3,Cubic metres,PUBLIC,Public water supply,2004,,122.2,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Water use,I,CZE,Czechia,A,Annual,PUB_SER,Services,M3,Cubic metres,PUBLIC,Public water supply,2005,,119.1,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Water use,I,CZE,Czechia,A,Annual,PUB_SER,Services,M3,Cubic metres,PUBLIC,Public water supply,2006,,101.3,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Water use,I,CZE,Czechia,A,Annual,PUB_SER,Services,M3,Cubic metres,PUBLIC,Public water supply,2007,,106.8,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Water use,I,CZE,Czechia,A,Annual,PUB_SER,Services,M3,Cubic metres,PUBLIC,Public water supply,2008,,118.52,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Water use,I,CZE,Czechia,A,Annual,PUB_SER,Services,M3,Cubic metres,PUBLIC,Public water supply,2009,,130.7,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Water use,I,CZE,Czechia,A,Annual,PUB_SER,Services,M3,Cubic metres,PUBLIC,Public water supply,2010,,119.9,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Water use,I,CZE,Czechia,A,Annual,PUB_SER,Services,M3,Cubic metres,PUBLIC,Public water supply,2011,,115.7,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Water use,I,CZE,Czechia,A,Annual,PUB_SER,Services,M3,Cubic metres,PUBLIC,Public water supply,2012,,115.2,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Water use,I,CZE,Czechia,A,Annual,PUB_SER,Services,M3,Cubic metres,PUBLIC,Public water supply,2013,,110.1,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Water use,I,CZE,Czechia,A,Annual,PUB_SER,Services,M3,Cubic metres,PUBLIC,Public water supply,2014,,104.7,,E,Estimated value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Water use,I,CZE,Czechia,A,Annual,PUB_SER,Services,M3,Cubic metres,PUBLIC,Public water supply,2015,,108.4,,E,Estimated value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Water use,I,CZE,Czechia,A,Annual,PUB_SER,Services,M3,Cubic metres,PUBLIC,Public water supply,2016,,107.3,,E,Estimated value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Water use,I,CZE,Czechia,A,Annual,PUB_SER,Services,M3,Cubic metres,PUBLIC,Public water supply,2017,,108,,E,Estimated value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Water use,I,CZE,Czechia,A,Annual,PUB_SER,Services,M3,Cubic metres,PUBLIC,Public water supply,2018,,111.8,,E,Estimated value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Water use,I,CZE,Czechia,A,Annual,PUB_SER,Services,M3,Cubic metres,PUBLIC,Public water supply,2019,,109,,E,Estimated value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Water use,I,CZE,Czechia,A,Annual,PUB_SER,Services,M3,Cubic metres,PUBLIC,Public water supply,2020,,96.7,,E,Estimated value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Water use,I,CZE,Czechia,A,Annual,PUB_SER,Services,M3,Cubic metres,PUBLIC,Public water supply,2021,,92.4,,E,Estimated value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Water use,I,CZE,Czechia,A,Annual,SELF_MANU,Total manufacturing,M3,Cubic metres,SELF,Self- and other water supply,2006,,314,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Water use,I,CZE,Czechia,A,Annual,SELF_MANU,Total manufacturing,M3,Cubic metres,SELF,Self- and other water supply,2007,,303.8,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Water use,I,CZE,Czechia,A,Annual,SELF_MANU,Total manufacturing,M3,Cubic metres,SELF,Self- and other water supply,2008,,249.3,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Water use,I,CZE,Czechia,A,Annual,SELF_MANU,Total manufacturing,M3,Cubic metres,SELF,Self- and other water supply,2009,,253.3,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Water use,I,CZE,Czechia,A,Annual,SELF_MANU,Total manufacturing,M3,Cubic metres,SELF,Self- and other water supply,2010,,243.7,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Water use,I,CZE,Czechia,A,Annual,SELF_MANU,Total manufacturing,M3,Cubic metres,SELF,Self- and other water supply,2011,,234,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Water use,I,CZE,Czechia,A,Annual,SELF_MANU,Total manufacturing,M3,Cubic metres,SELF,Self- and other water supply,2012,,235.4,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Water use,I,CZE,Czechia,A,Annual,SELF_MANU,Total manufacturing,M3,Cubic metres,SELF,Self- and other water supply,2013,,214.7,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Water use,I,CZE,Czechia,A,Annual,SELF_MANU,Total manufacturing,M3,Cubic metres,SELF,Self- and other water supply,2014,,227,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Water use,I,CZE,Czechia,A,Annual,SELF_MANU,Total manufacturing,M3,Cubic metres,SELF,Self- and other water supply,2015,,226.7,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Water use,I,CZE,Czechia,A,Annual,SELF_MANU,Total manufacturing,M3,Cubic metres,SELF,Self- and other water supply,2016,,217.6,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Water use,I,CZE,Czechia,A,Annual,SELF_MANU,Total manufacturing,M3,Cubic metres,SELF,Self- and other water supply,2017,,222.7,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Water use,I,CZE,Czechia,A,Annual,SELF_MANU,Total manufacturing,M3,Cubic metres,SELF,Self- and other water supply,2018,,227.1,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Water use,I,CZE,Czechia,A,Annual,SELF_MANU,Total manufacturing,M3,Cubic metres,SELF,Self- and other water supply,2019,,222.2,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Water use,I,CZE,Czechia,A,Annual,SELF_MANU,Total manufacturing,M3,Cubic metres,SELF,Self- and other water supply,2020,,203.1,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Water use,I,CZE,Czechia,A,Annual,SELF_MANU,Total manufacturing,M3,Cubic metres,SELF,Self- and other water supply,2021,,216.1,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Water use,I,DEU,Germany,A,Annual,PUB_MANU,Total manufacturing,M3,Cubic metres,PUBLIC,Public water supply,1991,,631,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Water use,I,DEU,Germany,A,Annual,PUB_MANU,Total manufacturing,M3,Cubic metres,PUBLIC,Public water supply,1995,,467,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Water use,I,DEU,Germany,A,Annual,PUB_MANU,Total manufacturing,M3,Cubic metres,PUBLIC,Public water supply,1998,,387,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Water use,I,DEU,Germany,A,Annual,PUB_MANU,Total manufacturing,M3,Cubic metres,PUBLIC,Public water supply,2001,,360.2,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Water use,I,DEU,Germany,A,Annual,PUB_MANU,Total manufacturing,M3,Cubic metres,PUBLIC,Public water supply,2002,,356.67,,E,Estimated value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Water use,I,DEU,Germany,A,Annual,PUB_MANU,Total manufacturing,M3,Cubic metres,PUBLIC,Public water supply,2003,,353.13,,E,Estimated value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Water use,I,DEU,Germany,A,Annual,PUB_MANU,Total manufacturing,M3,Cubic metres,PUBLIC,Public water supply,2004,,349.6,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Water use,I,DEU,Germany,A,Annual,PUB_MANU,Total manufacturing,M3,Cubic metres,PUBLIC,Public water supply,2010,,318.24,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Water use,I,DEU,Germany,A,Annual,PUB_MANU,Total manufacturing,M3,Cubic metres,PUBLIC,Public water supply,2011,,372.28,,E,Estimated value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Water use,I,DEU,Germany,A,Annual,PUB_MANU,Total manufacturing,M3,Cubic metres,PUBLIC,Public water supply,2012,,399.36,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Water use,I,DEU,Germany,A,Annual,PUB_MANU,Total manufacturing,M3,Cubic metres,PUBLIC,Public water supply,2013,,418.05,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Water use,I,DEU,Germany,A,Annual,PUB_MANU,Total manufacturing,M3,Cubic metres,PUBLIC,Public water supply,2014,,388.5,,E,Estimated value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Water use,I,DEU,Germany,A,Annual,PUB_MANU,Total manufacturing,M3,Cubic metres,PUBLIC,Public water supply,2015,,356.03,,E,Estimated value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Water use,I,DEU,Germany,A,Annual,PUB_MANU,Total manufacturing,M3,Cubic metres,PUBLIC,Public water supply,2016,,330.55,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Water use,I,DEU,Germany,A,Annual,PUB_MANU,Total manufacturing,M3,Cubic metres,PUBLIC,Public water supply,2017,,344.59,,E,Estimated value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Water use,I,DEU,Germany,A,Annual,PUB_MANU,Total manufacturing,M3,Cubic metres,PUBLIC,Public water supply,2018,,344.04,,E,Estimated value,6,Millions,1,One
